PlayerVelocity,CurrentMood, Jumping, Sprinting, Health, PlayerLocationX, PlayerLocationY
600.00,EAudioMood::Calm, 0, 0, 80.00, 2703.54, 261.55
899.42,EAudioMood::Tense, 0, 1, 80.00, 2375.31, 1354.10
1058.62,EAudioMood::Tense, 1, 1, 80.00, 753.92, 1030.31
511.75,EAudioMood::Calm, 0, 0, 80.00, 1701.55, 2749.76
714.16,EAudioMood::Calm, 1, 0, 80.00, 918.84, 1899.09
1020.15,EAudioMood::Tense, 0, 1, 80.00, 414.44, 792.91
1200.00,EAudioMood::Tense, 0, 1, 80.00, 2359.83, 868.64
1247.10,EAudioMood::Tense, 1, 1, 80.00, 1026.51, 2642.92
1253.99,EAudioMood::Tense, 1, 1, 80.00, 1360.05, 1592.15
600.00,EAudioMood::Calm, 0, 0, 80.00, 1512.81, 327.64
1200.00,EAudioMood::Action, 0, 1, 80.00, 3649.23, 556.24
1200.00,EAudioMood::Action, 0, 1, 80.00, 3792.71, 2539.10
1205.11,EAudioMood::Action, 1, 1, 80.00, 4507.58, 2284.41
1208.04,EAudioMood::Action, 1, 1, 80.00, 4714.03, 991.23
600.00,EAudioMood::Action, 0, 0, 80.00, 4476.52, 1616.80
600.00,EAudioMood::Action, 0, 0, 80.00, 4317.33, 459.23
600.00,EAudioMood::Action, 0, 0, 80.00, 4720.81, 782.36
1200.00,EAudioMood::Tense, 0, 1, 80.00, 5169.00, 1484.52
1203.02,EAudioMood::Tense, 1, 1, 80.00, 5644.75, 1948.30
600.00,EAudioMood::Action, 0, 0, 80.00, 5015.80, 1703.83
600.00,EAudioMood::Action, 0, 0, 80.00, 4434.67, 1428.21
600.00,EAudioMood::Action, 0, 0, 80.00, 3714.40, 1731.26
1268.70,EAudioMood::Tense, 1, 1, 80.00, 2080.09, 2670.56
495.60,EAudioMood::Tense, 0, 1, 80.00, 156.79, 3122.11
1222.48,EAudioMood::Tense, 1, 1, 80.00, 458.02, 1012.43
1200.00,EAudioMood::Tense, 0, 1, 80.00, 2297.17, 481.95
600.00,EAudioMood::Calm, 0, 0, 80.00, 2293.82, 2075.83
600.00,EAudioMood::Calm, 0, 0, 80.00, 1644.84, 1210.92
685.33,EAudioMood::Tense, 0, 1, 60.00, 1147.73, 279.26
1220.72,EAudioMood::Tense, 1, 1, 60.00, 157.48, 1784.31
1227.67,EAudioMood::Tense, 1, 1, 60.00, 931.40, 3188.82
1191.07,EAudioMood::Tense, 1, 1, 60.00, 2902.99, 1865.47
1246.78,EAudioMood::Tense, 1, 1, 60.00, 2126.81, 406.02
854.75,EAudioMood::Tense, 0, 1, 60.00, 155.11, 580.00
724.87,EAudioMood::Tense, 0, 1, 60.00, 341.22, 2815.50
1200.06,EAudioMood::Calm, 1, 0, 60.00, 1971.14, 1284.60
600.00,EAudioMood::Calm, 0, 0, 60.00, 2101.24, 1427.02
1200.00,EAudioMood::Tense, 0, 1, 60.00, 926.74, 769.12
817.98,EAudioMood::Calm, 1, 0, 60.00, 746.21, 2213.78
600.00,EAudioMood::Calm, 0, 0, 60.00, 1926.67, 2293.59
1196.77,EAudioMood::Action, 0, 1, 60.00, 3786.52, 2980.93
1269.08,EAudioMood::Action, 1, 1, 60.00, 4465.13, 788.42
957.32,EAudioMood::Action, 0, 1, 60.00, 4073.04, 2221.95
1200.00,EAudioMood::Action, 0, 1, 60.00, 4981.89, 785.13
1200.00,EAudioMood::Tense, 0, 1, 60.00, 5278.46, 3058.42
1215.34,EAudioMood::Tense, 1, 1, 60.00, 5152.59, 1326.80
1200.00,EAudioMood::Tense, 0, 1, 60.00, 5513.98, 2213.98
1189.62,EAudioMood::Tense, 1, 1, 60.00, 5056.43, 1249.99
1200.00,EAudioMood::Action, 0, 1, 60.00, 4202.01, 2691.72
1209.40,EAudioMood::Action, 1, 1, 60.00, 3457.63, 1738.71
600.00,EAudioMood::Calm, 0, 0, 60.00, 2606.38, 3045.72
1200.00,EAudioMood::Tense, 0, 1, 60.00, 725.97, 2708.39
883.90,EAudioMood::Tense, 0, 1, 60.00, 399.97, 397.82
600.00,EAudioMood::Calm, 0, 0, 60.00, 802.07, 602.80
1200.00,EAudioMood::Tense, 0, 1, 60.00, 1203.55, 957.98
600.00,EAudioMood::Action, 0, 0, 40.00, 2084.65, 1990.64
638.04,EAudioMood::Action, 1, 0, 40.00, 1136.97, 1261.08
523.32,EAudioMood::Action, 1, 0, 40.00, 405.71, 884.19
1200.00,EAudioMood::Action, 0, 1, 40.00, 849.21, 2734.64
1204.28,EAudioMood::Action, 1, 1, 40.00, 2589.68, 1104.08
1200.00,EAudioMood::Action, 0, 1, 40.00, 4260.80, 1259.99
1156.91,EAudioMood::Action, 0, 1, 40.00, 3940.51, 2971.90
600.00,EAudioMood::Action, 0, 0, 40.00, 4380.35, 769.32
1200.00,EAudioMood::Action, 0, 1, 40.00, 4749.71, 2525.53
1384.57,EAudioMood::Action, 1, 0, 40.00, 6075.77, 1587.90
600.00,EAudioMood::Calm, 0, 0, 100.00, 982.07, 1000.86
600.00,EAudioMood::Calm, 0, 0, 100.00, 295.31, 1917.38
1200.00,EAudioMood::Tense, 0, 1, 100.00, 1569.08, 3043.08
1200.00,EAudioMood::Tense, 0, 1, 100.00, 3107.92, 1675.70
1200.82,EAudioMood::Tense, 1, 1, 100.00, 1664.42, 158.87
801.74,EAudioMood::Tense, 1, 1, 100.00, 175.75, 952.71
1224.06,EAudioMood::Tense, 1, 1, 100.00, 769.04, 2947.94
776.89,EAudioMood::Tense, 1, 1, 100.00, 1998.58, 2917.95
1251.65,EAudioMood::Tense, 1, 1, 100.00, 2215.87, 899.61
998.50,EAudioMood::Tense, 1, 1, 100.00, 1236.06, 582.14
1232.04,EAudioMood::Calm, 1, 0, 100.00, 155.47, 2368.72
1200.33,EAudioMood::Tense, 1, 1, 100.00, 1525.77, 3045.62
600.00,EAudioMood::Calm, 0, 0, 100.00, 2873.21, 1839.92
1263.50,EAudioMood::Tense, 1, 1, 100.00, 2274.00, 422.97
1200.00,EAudioMood::Tense, 0, 1, 100.00, 219.52, 961.62
1206.63,EAudioMood::Tense, 1, 1, 100.00, 549.66, 3330.30
1200.00,EAudioMood::Tense, 0, 1, 100.00, 2096.79, 2538.36
1208.41,EAudioMood::Tense, 1, 1, 100.00, 2460.66, 951.62
600.00,EAudioMood::Calm, 0, 0, 100.00, 674.26, 285.03
1200.00,EAudioMood::Tense, 0, 1, 100.00, 331.92, 1622.68
731.40,EAudioMood::Tense, 1, 1, 100.00, 1339.16, 2956.00
1200.00,EAudioMood::Tense, 0, 1, 100.00, 448.93, 1464.88
600.00,EAudioMood::Calm, 0, 0, 100.00, 1152.29, 648.35
1268.70,EAudioMood::Tense, 1, 1, 80.00, 665.77, 1617.25
1016.33,EAudioMood::Tense, 1, 1, 80.00, 409.15, 3299.88
1240.36,EAudioMood::Tense, 1, 1, 80.00, 2439.58, 2854.32
1200.00,EAudioMood::Tense, 0, 1, 80.00, 2758.85, 670.60
1232.77,EAudioMood::Tense, 1, 1, 80.00, 662.06, 548.30
600.00,EAudioMood::Calm, 0, 0, 80.00, 320.54, 2211.45
1216.66,EAudioMood::Tense, 1, 1, 80.00, 1441.52, 2481.73
1251.65,EAudioMood::Calm, 1, 0, 80.00, 2512.77, 398.03
838.94,EAudioMood::Tense, 0, 1, 80.00, 3047.66, 1161.38
1236.61,EAudioMood::Tense, 1, 1, 80.00, 1992.71, 2809.29
1209.55,EAudioMood::Tense, 1, 1, 80.00, 319.21, 1866.12
600.00,EAudioMood::Calm, 0, 0, 80.00, 741.22, 328.35
1180.16,EAudioMood::Tense, 0, 1, 80.00, 2025.78, 337.90
1249.35,EAudioMood::Tense, 1, 1, 80.00, 3004.76, 2114.97
878.07,EAudioMood::Tense, 1, 1, 80.00, 2010.17, 3115.02
825.55,EAudioMood::Tense, 1, 1, 80.00, 156.00, 2285.55
1215.34,EAudioMood::Calm, 1, 0, 80.00, 945.87, 160.91
1200.00,EAudioMood::Tense, 0, 1, 80.00, 2293.13, 269.80
1253.65,EAudioMood::Tense, 1, 1, 80.00, 3087.10, 2128.85
1018.97,EAudioMood::Tense, 0, 1, 80.00, 2142.74, 2533.88
1258.83,EAudioMood::Tense, 1, 1, 80.00, 643.54, 708.07
1200.00,EAudioMood::Tense, 0, 1, 80.00, 2698.63, 402.14
600.00,EAudioMood::Calm, 0, 0, 80.00, 3098.95, 2306.21
1200.00,EAudioMood::Tense, 0, 1, 80.00, 1888.36, 2916.72
1200.00,EAudioMood::Tense, 0, 1, 80.00, 1153.78, 1815.25
835.38,EAudioMood::Tense, 0, 1, 60.00, 886.18, 172.89
1222.48,EAudioMood::Calm, 1, 0, 60.00, 578.36, 2342.27
618.87,EAudioMood::Calm, 1, 0, 60.00, 1393.82, 2792.49
1201.20,EAudioMood::Tense, 1, 1, 60.00, 305.90, 1587.88
1185.63,EAudioMood::Tense, 1, 1, 60.00, 1375.99, 306.00
1266.08,EAudioMood::Tense, 1, 1, 60.00, 2278.60, 2164.76
1200.00,EAudioMood::Tense, 0, 1, 60.00, 2853.71, 2670.12
1200.00,EAudioMood::Action, 0, 1, 60.00, 4041.54, 730.80
1200.86,EAudioMood::Tense, 1, 1, 60.00, 5511.43, 1299.64
1084.39,EAudioMood::Tense, 0, 1, 60.00, 5454.36, 2669.11
1200.00,EAudioMood::Action, 0, 1, 60.00, 4667.24, 1482.61
1200.00,EAudioMood::Tense, 0, 1, 60.00, 3173.25, 2323.74
1216.66,EAudioMood::Tense, 1, 1, 60.00, 1005.21, 2750.70
1200.54,EAudioMood::Tense, 1, 1, 60.00, 474.02, 1096.82
1205.77,EAudioMood::Tense, 1, 1, 60.00, 2217.43, 299.40
600.00,EAudioMood::Calm, 0, 0, 60.00, 2811.33, 1375.30
610.15,EAudioMood::Calm, 1, 0, 60.00, 2245.24, 2152.62
608.52,EAudioMood::Calm, 1, 0, 60.00, 1063.18, 1961.62
0.00,EAudioMood::Calm, 0, 0, 60.00, 728.72, 1892.82
175.00,EAudioMood::Calm, 1, 0, 60.00, 728.72, 1892.82
86.34,EAudioMood::Calm, 1, 0, 60.00, 728.72, 1892.82
207.64,EAudioMood::Calm, 1, 0, 60.00, 728.72, 1892.82
117.83,EAudioMood::Calm, 1, 0, 60.00, 728.72, 1892.82
1200.00,EAudioMood::Tense, 0, 1, 60.00, 1304.84, 2745.20
1240.36,EAudioMood::Action, 1, 1, 60.00, 3580.58, 2076.85
0.00,EAudioMood::Action, 0, 0, 60.00, 4293.74, 1700.23
21.00,EAudioMood::Action, 1, 0, 60.00, 4293.74, 1700.23
143.52,EAudioMood::Action, 1, 0, 60.00, 4293.74, 1700.23
404.85,EAudioMood::Action, 1, 0, 60.00, 4293.74, 1700.23
315.01,EAudioMood::Action, 1, 0, 60.00, 4293.74, 1700.23
600.00,EAudioMood::Action, 0, 0, 60.00, 4255.82, 1987.34
1200.00,EAudioMood::Action, 0, 1, 60.00, 4220.94, 1267.09
649.42,EAudioMood::Calm, 1, 0, 60.00, 2618.67, 2226.55
1208.41,EAudioMood::Tense, 1, 1, 60.00, 982.38, 2866.94
600.02,EAudioMood::Calm, 1, 0, 60.00, 727.85, 2101.39
616.92,EAudioMood::Calm, 1, 0, 60.00, 1494.62, 1178.58
1200.00,EAudioMood::Action, 0, 1, 40.00, 2412.80, 672.29
1210.60,EAudioMood::Action, 1, 0, 40.00, 1305.85, 2543.01
787.63,EAudioMood::Action, 0, 1, 40.00, 725.05, 1858.50
229.68,EAudioMood::Action, 0, 1, 40.00, 156.30, 186.00
1066.98,EAudioMood::Action, 1, 1, 40.00, 348.07, 1509.41
985.54,EAudioMood::Action, 1, 0, 40.00, 1278.32, 2735.33
1200.00,EAudioMood::Action, 0, 1, 40.00, 2238.84, 1143.69
1200.00,EAudioMood::Action, 0, 1, 40.00, 502.31, 770.29
1205.77,EAudioMood::Action, 1, 1, 40.00, 594.17, 3106.75
600.00,EAudioMood::Action, 0, 0, 40.00, 1491.80, 2785.51
1232.77,EAudioMood::Action, 1, 0, 40.00, 2508.36, 805.60
1200.00,EAudioMood::Action, 0, 1, 40.00, 2865.45, 1630.47
1200.00,EAudioMood::Action, 0, 1, 40.00, 4449.27, 422.69
1200.00,EAudioMood::Action, 0, 1, 40.00, 3925.39, 2650.24
1200.00,EAudioMood::Action, 0, 1, 40.00, 3739.20, 1265.17
1242.45,EAudioMood::Action, 1, 1, 40.00, 5370.58, 591.92
932.90,EAudioMood::Action, 0, 1, 40.00, 5250.67, 2614.87
1240.66,EAudioMood::Action, 1, 1, 40.00, 3603.03, 1016.36
1200.01,EAudioMood::Action, 1, 1, 40.00, 2476.51, 2800.72
600.11,EAudioMood::Action, 1, 0, 40.00, 1650.85, 2998.94
601.72,EAudioMood::Action, 1, 0, 40.00, 1609.71, 1812.42
1200.00,EAudioMood::Action, 0, 1, 20.00, 1710.51, 461.28
653.06,EAudioMood::Action, 1, 0, 20.00, 302.84, 1041.34
600.33,EAudioMood::Action, 1, 0, 20.00, 198.19, 2210.40
291.88,EAudioMood::Action, 1, 0, 20.00, 310.98, 3344.27
681.50,EAudioMood::Action, 1, 0, 20.00, 918.54, 2792.31
600.00,EAudioMood::Action, 0, 0, 20.00, 1642.75, 1837.15
684.84,EAudioMood::Action, 1, 0, 20.00, 2305.63, 836.84
1203.62,EAudioMood::Action, 1, 1, 20.00, 2741.76, 1519.67
1217.84,EAudioMood::Action, 1, 1, 20.00, 930.30, 2834.04
659.67,EAudioMood::Action, 1, 0, 20.00, 784.65, 2733.76
1215.34,EAudioMood::Action, 1, 1, 20.00, 2889.92, 2658.72
1236.61,EAudioMood::Action, 1, 0, 20.00, 3579.33, 1269.41
618.59,EAudioMood::Action, 1, 0, 20.00, 4093.68, 940.19
608.52,EAudioMood::Action, 1, 0, 20.00, 3992.77, 2123.68
666.12,EAudioMood::Action, 1, 0, 20.00, 4655.43, 2845.02
1202.54,EAudioMood::Action, 1, 1, 20.00, 5322.36, 2066.66
1200.00,EAudioMood::Action, 0, 1, 20.00, 5300.64, 956.71
1200.00,EAudioMood::Action, 0, 1, 20.00, 4748.16, 2474.18
1200.00,EAudioMood::Action, 0, 1, 20.00, 3990.62, 1317.49
1212.69,EAudioMood::Action, 1, 1, 20.00, 1895.95, 2487.91
600.00,EAudioMood::Action, 0, 0, 20.00, 362.65, 3120.39
1249.35,EAudioMood::Action, 1, 1, 20.00, 1672.04, 1507.47
530.79,EAudioMood::Calm, 0, 0, 100.00, 969.64, 893.51
1200.00,EAudioMood::Tense, 0, 1, 100.00, 237.30, 2197.43
1018.59,EAudioMood::Tense, 1, 1, 100.00, 1550.19, 3226.89
699.59,EAudioMood::Tense, 0, 1, 100.00, 3229.34, 2680.51
1200.00,EAudioMood::Tense, 0, 1, 100.00, 2676.92, 506.54
593.83,EAudioMood::Calm, 0, 0, 100.00, 388.53, 573.42
600.00,EAudioMood::Calm, 0, 0, 100.00, 355.52, 1768.59
614.82,EAudioMood::Calm, 1, 0, 100.00, 444.54, 2881.68
611.69,EAudioMood::Calm, 1, 0, 100.00, 1483.65, 3311.17
635.31,EAudioMood::Calm, 1, 0, 100.00, 2463.50, 2683.87
733.07,EAudioMood::Calm, 1, 0, 100.00, 3029.29, 1635.82
1249.02,EAudioMood::Tense, 1, 1, 100.00, 2243.37, 394.45
840.17,EAudioMood::Tense, 1, 1, 100.00, 206.96, 479.75
1240.66,EAudioMood::Tense, 1, 1, 100.00, 297.06, 2561.03
1219.26,EAudioMood::Tense, 1, 1, 100.00, 2224.18, 2976.25
1200.00,EAudioMood::Tense, 0, 1, 100.00, 2428.58, 2908.70
600.00,EAudioMood::Calm, 0, 0, 100.00, 742.83, 2811.99
600.00,EAudioMood::Calm, 0, 0, 100.00, 647.41, 1673.53
600.00,EAudioMood::Calm, 0, 0, 80.00, 1430.24, 815.20
1211.70,EAudioMood::Tense, 1, 1, 80.00, 2575.25, 1893.02
1200.00,EAudioMood::Tense, 0, 1, 80.00, 997.76, 3153.68
1200.00,EAudioMood::Tense, 0, 1, 80.00, 531.38, 958.79
1118.97,EAudioMood::Calm, 1, 0, 80.00, 2082.19, 496.10
1200.00,EAudioMood::Tense, 0, 1, 80.00, 2894.15, 1872.23
600.00,EAudioMood::Calm, 0, 0, 80.00, 2032.58, 3148.12
1238.61,EAudioMood::Calm, 1, 0, 80.00, 2874.01, 1574.06
1096.82,EAudioMood::Tense, 1, 1, 80.00, 1872.01, 155.55
1067.22,EAudioMood::Tense, 1, 1, 80.00, 175.86, 630.78
1205.00,EAudioMood::Tense, 1, 1, 80.00, 490.50, 2923.29
1219.46,EAudioMood::Calm, 1, 0, 80.00, 2279.76, 3062.98
602.29,EAudioMood::Calm, 1, 0, 80.00, 3019.12, 2041.88
600.37,EAudioMood::Calm, 1, 0, 80.00, 3008.59, 881.13
600.71,EAudioMood::Calm, 1, 0, 80.00, 2132.75, 187.85
1204.28,EAudioMood::Tense, 1, 1, 80.00, 718.64, 1150.57
753.76,EAudioMood::Tense, 1, 1, 80.00, 632.17, 3344.13
600.00,EAudioMood::Calm, 0, 0, 80.00, 2464.01, 2961.78
1244.59,EAudioMood::Tense, 1, 1, 80.00, 3059.87, 1510.93
1151.96,EAudioMood::Tense, 1, 1, 80.00, 1612.33, 156.57
1223.83,EAudioMood::Tense, 1, 1, 80.00, 322.52, 1494.25
600.00,EAudioMood::Calm, 0, 0, 80.00, 318.67, 3185.14
1200.58,EAudioMood::Tense, 1, 1, 80.00, 405.41, 1309.58
605.07,EAudioMood::Calm, 1, 0, 80.00, 1371.17, 167.31
601.16,EAudioMood::Calm, 1, 0, 80.00, 2170.33, 902.77
601.09,EAudioMood::Calm, 1, 0, 80.00, 1677.52, 1784.16
481.43,EAudioMood::Calm, 1, 0, 80.00, 915.00, 2060.73
297.50,EAudioMood::Calm, 1, 0, 80.00, 1206.76, 2138.07
403.67,EAudioMood::Calm, 1, 0, 80.00, 1206.76, 2138.07
338.33,EAudioMood::Calm, 1, 0, 80.00, 1206.76, 2138.07
1147.76,EAudioMood::Tense, 0, 1, 80.00, 1999.66, 2684.38
1176.54,EAudioMood::Tense, 1, 1, 80.00, 1659.02, 2121.95
600.00,EAudioMood::Calm, 0, 0, 80.00, 450.10, 2872.49
1200.00,EAudioMood::Tense, 0, 1, 80.00, 1357.73, 1326.06
600.00,EAudioMood::Calm, 0, 0, 60.00, 1094.49, 649.95
1200.01,EAudioMood::Tense, 1, 1, 60.00, 219.19, 2233.20
677.12,EAudioMood::Calm, 1, 0, 60.00, 1483.45, 3325.57
659.67,EAudioMood::Calm, 1, 0, 60.00, 2407.28, 2686.27
693.46,EAudioMood::Calm, 1, 0, 60.00, 3028.12, 1668.65
1202.47,EAudioMood::Tense, 1, 1, 60.00, 1897.40, 382.85
821.72,EAudioMood::Tense, 1, 1, 60.00, 212.69, 564.48
1234.39,EAudioMood::Tense, 1, 1, 60.00, 587.78, 2616.61
1173.21,EAudioMood::Calm, 1, 0, 60.00, 1863.10, 3298.97
724.63,EAudioMood::Tense, 1, 1, 60.00, 2777.66, 2544.77
1207.48,EAudioMood::Tense, 1, 1, 60.00, 2781.30, 527.31
659.19,EAudioMood::Calm, 1, 0, 60.00, 716.42, 300.52
1200.00,EAudioMood::Tense, 0, 1, 60.00, 374.77, 1539.24
1149.07,EAudioMood::Tense, 1, 1, 60.00, 1407.86, 3217.40
1256.04,EAudioMood::Tense, 1, 1, 60.00, 3134.35, 1859.62
1082.16,EAudioMood::Tense, 0, 1, 60.00, 2388.12, 155.13
1200.00,EAudioMood::Tense, 0, 1, 60.00, 238.80, 842.24
710.38,EAudioMood::Tense, 1, 1, 60.00, 206.95, 2570.84
1007.55,EAudioMood::Tense, 1, 1, 60.00, 2076.19, 2935.61
1219.26,EAudioMood::Tense, 1, 1, 60.00, 2744.16, 990.77
1223.83,EAudioMood::Action, 1, 1, 40.00, 1352.82, 1120.78
365.14,EAudioMood::Action, 0, 1, 40.00, 172.82, 3087.00
0.00,EAudioMood::Calm, 0, 0, 100.00, 900.00, 850.00
600.00,EAudioMood::Calm, 0, 0, 100.00, 630.49, 1681.59
659.67,EAudioMood::Calm, 1, 0, 100.00, 321.66, 2828.82
649.87,EAudioMood::Calm, 1, 0, 100.00, 1385.00, 3029.64
600.00,EAudioMood::Calm, 0, 0, 100.00, 2542.12, 2801.31
677.12,EAudioMood::Calm, 1, 0, 100.00, 2966.95, 1698.00
614.82,EAudioMood::Calm, 1, 0, 100.00, 2923.47, 502.67
622.76,EAudioMood::Calm, 1, 0, 100.00, 2014.99, 204.82
600.01,EAudioMood::Calm, 1, 0, 100.00, 836.51, 423.70
1244.59,EAudioMood::Tense, 1, 1, 100.00, 491.36, 2143.34
852.03,EAudioMood::Tense, 1, 1, 100.00, 998.77, 3313.97
1221.08,EAudioMood::Tense, 1, 1, 100.00, 2694.88, 2690.45
1200.00,EAudioMood::Tense, 0, 1, 100.00, 2941.45, 606.71
1261.67,EAudioMood::Calm, 1, 0, 100.00, 591.02, 155.22
1200.00,EAudioMood::Tense, 0, 1, 100.00, 391.68, 1578.62
845.46,EAudioMood::Tense, 1, 1, 100.00, 906.20, 3215.46
622.76,EAudioMood::Calm, 1, 0, 100.00, 2157.86, 2841.64
1217.84,EAudioMood::Tense, 1, 1, 100.00, 2816.33, 1204.00
1200.00,EAudioMood::Tense, 0, 1, 100.00, 1448.10, 292.75
616.65,EAudioMood::Calm, 1, 0, 100.00, 303.60, 1700.15
1200.00,EAudioMood::Tense, 0, 1, 100.00, 781.42, 2851.79
616.65,EAudioMood::Calm, 1, 0, 100.00, 2579.09, 2070.61
1222.25,EAudioMood::Tense, 1, 1, 100.00, 2517.17, 387.67
1200.00,EAudioMood::Tense, 0, 1, 100.00, 621.98, 1073.65
610.22,EAudioMood::Tense, 0, 1, 100.00, 1097.89, 3344.81
1217.84,EAudioMood::Calm, 1, 0, 100.00, 2298.32, 2486.08
600.00,EAudioMood::Calm, 0, 0, 100.00, 1701.25, 1228.46
1200.16,EAudioMood::Tense, 1, 1, 80.00, 792.83, 395.46
1201.15,EAudioMood::Tense, 1, 1, 80.00, 173.60, 2396.04
1206.60,EAudioMood::Tense, 1, 1, 80.00, 1781.03, 3330.16
1201.53,EAudioMood::Tense, 1, 1, 80.00, 2870.88, 1783.41
1253.65,EAudioMood::Tense, 1, 1, 80.00, 1864.18, 173.57
1129.06,EAudioMood::Tense, 0, 1, 80.00, 155.71, 1162.69
462.99,EAudioMood::Tense, 1, 1, 80.00, 337.65, 3343.68
1200.00,EAudioMood::Tense, 0, 1, 80.00, 2443.07, 2899.96
1205.00,EAudioMood::Tense, 1, 1, 80.00, 2810.26, 902.20
600.00,EAudioMood::Calm, 0, 0, 80.00, 983.48, 203.46
630.13,EAudioMood::Calm, 1, 0, 80.00, 242.00, 895.81
653.06,EAudioMood::Calm, 1, 0, 80.00, 359.59, 2087.33
710.39,EAudioMood::Calm, 1, 0, 80.00, 892.92, 2981.67
668.22,EAudioMood::Tense, 1, 1, 80.00, 2088.11, 3049.63
1202.04,EAudioMood::Tense, 1, 1, 80.00, 2713.61, 1220.37
1200.07,EAudioMood::Tense, 1, 1, 80.00, 1085.07, 175.58
876.86,EAudioMood::Tense, 1, 1, 80.00, 155.11, 837.71
1209.40,EAudioMood::Tense, 1, 1, 80.00, 395.17, 3026.44
1253.99,EAudioMood::Calm, 1, 0, 80.00, 2256.73, 3044.35
1212.69,EAudioMood::Tense, 1, 1, 80.00, 3190.47, 1824.53
1258.83,EAudioMood::Calm, 1, 0, 60.00, 1652.84, 729.16
1204.28,EAudioMood::Tense, 1, 1, 60.00, 300.07, 954.42
1200.00,EAudioMood::Tense, 0, 1, 60.00, 485.64, 3184.08
1242.76,EAudioMood::Tense, 1, 1, 60.00, 2808.37, 2807.33
1200.00,EAudioMood::Tense, 0, 1, 60.00, 3032.41, 1105.61
1208.41,EAudioMood::Tense, 1, 1, 60.00, 1177.27, 327.61
1200.00,EAudioMood::Tense, 0, 1, 60.00, 297.10, 1794.51
1271.77,EAudioMood::Tense, 1, 1, 60.00, 1477.21, 3304.05
942.71,EAudioMood::Calm, 1, 0, 60.00, 2919.97, 2116.08
649.42,EAudioMood::Calm, 1, 0, 60.00, 2726.61, 925.63
1200.00,EAudioMood::Action, 0, 1, 60.00, 3595.68, 730.82
1200.00,EAudioMood::Action, 0, 1, 60.00, 4964.67, 2659.76
1200.00,EAudioMood::Tense, 0, 1, 60.00, 5037.21, 1615.09
1215.16,EAudioMood::Calm, 1, 0, 60.00, 5433.80, 1011.99
627.33,EAudioMood::Calm, 1, 0, 60.00, 5265.57, 2553.08
343.65,EAudioMood::Calm, 1, 0, 60.00, 5352.29, 2862.57
600.00,EAudioMood::Calm, 0, 0, 60.00, 5261.31, 1817.79
706.07,EAudioMood::Calm, 1, 0, 60.00, 5211.27, 618.94
666.63,EAudioMood::Calm, 1, 0, 60.00, 5668.29, 1510.59
1052.48,EAudioMood::Tense, 0, 1, 60.00, 5267.67, 2887.43
846.67,EAudioMood::Action, 0, 1, 60.00, 5021.63, 1021.96
600.00,EAudioMood::Calm, 0, 0, 60.00, 5634.24, 2747.03
1200.00,EAudioMood::Tense, 0, 1, 60.00, 5643.91, 1380.06
1205.11,EAudioMood::Tense, 1, 1, 60.00, 5070.35, 2338.32
1200.00,EAudioMood::Action, 0, 1, 60.00, 3812.48, 2522.67
600.00,EAudioMood::Calm, 0, 0, 60.00, 1468.12, 2820.10
1200.00,EAudioMood::Tense, 0, 1, 60.00, 309.18, 1810.16
899.44,EAudioMood::Tense, 0, 1, 60.00, 1316.66, 172.72
1263.50,EAudioMood::Action, 1, 1, 40.00, 613.15, 2168.36
1200.35,EAudioMood::Action, 1, 1, 40.00, 1273.42, 2506.80
1204.38,EAudioMood::Action, 1, 1, 40.00, 3243.09, 1142.23
0.00,EAudioMood::Calm, 0, 0, 100.00, 900.00, 850.00
600.00,EAudioMood::Calm, 0, 0, 100.00, 572.71, 1158.97
689.39,EAudioMood::Calm, 1, 0, 100.00, 209.37, 2283.70
346.89,EAudioMood::Calm, 0, 0, 100.00, 735.09, 3113.67
687.62,EAudioMood::Tense, 0, 1, 100.00, 850.08, 2403.15
1200.00,EAudioMood::Tense, 0, 1, 100.00, 2290.27, 1186.64
1200.00,EAudioMood::Action, 0, 1, 100.00, 4345.51, 650.43
1215.34,EAudioMood::Tense, 1, 1, 100.00, 5299.72, 1596.10
600.11,EAudioMood::Calm, 1, 0, 100.00, 5366.96, 2688.67
604.07,EAudioMood::Calm, 1, 0, 100.00, 5497.16, 1525.25
700.54,EAudioMood::Tense, 0, 1, 100.00, 5340.67, 367.81
1200.00,EAudioMood::Tense, 0, 1, 100.00, 5592.21, 2467.09
1216.66,EAudioMood::Tense, 1, 1, 100.00, 5387.80, 1641.01
1242.76,EAudioMood::Calm, 1, 0, 100.00, 5713.56, 2291.92
1236.33,EAudioMood::Tense, 1, 1, 100.00, 5228.29, 1219.47
1200.00,EAudioMood::Action, 0, 1, 100.00, 4189.93, 2414.06
1200.01,EAudioMood::Tense, 1, 1, 100.00, 1999.40, 2920.65
600.00,EAudioMood::Calm, 0, 0, 100.00, 594.94, 3034.83
1046.51,EAudioMood::Tense, 1, 1, 100.00, 2579.11, 3013.94
1200.00,EAudioMood::Tense, 0, 1, 100.00, 3080.36, 1237.63
1200.01,EAudioMood::Tense, 1, 1, 100.00, 1609.54, 268.60
600.00,EAudioMood::Calm, 0, 0, 100.00, 200.39, 1192.03
600.00,EAudioMood::Calm, 0, 0, 100.00, 380.28, 2378.49
1200.00,EAudioMood::Tense, 0, 1, 100.00, 1604.08, 3190.10
1240.36,EAudioMood::Tense, 1, 1, 100.00, 3146.28, 1880.41
