PlayerVelocity,CurrentMood, Jumping, Sprinting, Health,Velocity,IsJumping,IsSprinting,Health,Mood
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.01,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1234.39,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1206.72,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1090.26,EAudioMood::Tense,1.0,1.0,100.0,,,,,
434.74,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1227.39,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1220.94,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.33,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1208.41,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1268.7,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1266.45,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1209.55,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1210.44,EAudioMood::Tense,1.0,1.0,60.0,,,,,
552.33,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1202.04,EAudioMood::Tense,1.0,1.0,60.0,,,,,
473.18,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1263.5,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1211.7,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1256.04,EAudioMood::Tense,1.0,1.0,60.0,,,,,
619.91,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1210.6,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1193.34,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1201.53,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1253.65,EAudioMood::Action,1.0,1.0,40.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
620.93,EAudioMood::Calm,1.0,0.0,100.0,,,,,
600.37,EAudioMood::Calm,1.0,0.0,100.0,,,,,
643.35,EAudioMood::Calm,1.0,0.0,100.0,,,,,
671.58,EAudioMood::Calm,1.0,0.0,100.0,,,,,
638.04,EAudioMood::Calm,1.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
714.8,EAudioMood::Calm,1.0,0.0,80.0,,,,,
605.07,EAudioMood::Calm,1.0,0.0,80.0,,,,,
701.18,EAudioMood::Calm,1.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
694.14,EAudioMood::Calm,1.0,0.0,80.0,,,,,
625.33,EAudioMood::Calm,1.0,0.0,80.0,,,,,
602.29,EAudioMood::Calm,1.0,0.0,80.0,,,,,
618.59,EAudioMood::Calm,1.0,0.0,80.0,,,,,
677.12,EAudioMood::Calm,1.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
646.78,EAudioMood::Calm,1.0,0.0,80.0,,,,,
606.18,EAudioMood::Calm,1.0,0.0,80.0,,,,,
614.82,EAudioMood::Calm,1.0,0.0,80.0,,,,,
701.18,EAudioMood::Calm,1.0,0.0,80.0,,,,,
625.33,EAudioMood::Calm,1.0,0.0,80.0,,,,,
608.52,EAudioMood::Calm,1.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
723.82,EAudioMood::Calm,1.0,0.0,60.0,,,,,
635.31,EAudioMood::Calm,1.0,0.0,60.0,,,,,
613.09,EAudioMood::Calm,1.0,0.0,60.0,,,,,
684.84,EAudioMood::Calm,1.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
693.45,EAudioMood::Calm,1.0,0.0,60.0,,,,,
600.02,EAudioMood::Calm,1.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.01,EAudioMood::Calm,1.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
601.72,EAudioMood::Calm,1.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
616.92,EAudioMood::Calm,1.0,0.0,60.0,,,,,
692.86,EAudioMood::Calm,1.0,0.0,60.0,,,,,
568.22,EAudioMood::Calm,0.0,0.0,60.0,,,,,
718.62,EAudioMood::Calm,1.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
673.91,EAudioMood::Calm,1.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
659.19,EAudioMood::Calm,1.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
611.69,EAudioMood::Calm,1.0,0.0,60.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
697.58,EAudioMood::Calm,1.0,0.0,100.0,,,,,
646.79,EAudioMood::Calm,1.0,0.0,100.0,,,,,
643.35,EAudioMood::Calm,1.0,0.0,100.0,,,,,
652.59,EAudioMood::Calm,1.0,0.0,100.0,,,,,
601.09,EAudioMood::Calm,1.0,0.0,100.0,,,,,
646.34,EAudioMood::Calm,1.0,0.0,100.0,,,,,
652.59,EAudioMood::Calm,1.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
666.63,EAudioMood::Calm,1.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
616.65,EAudioMood::Calm,1.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
608.72,EAudioMood::Calm,1.0,0.0,80.0,,,,,
727.74,EAudioMood::Calm,1.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
604.92,EAudioMood::Calm,1.0,0.0,80.0,,,,,
620.62,EAudioMood::Calm,1.0,0.0,80.0,,,,,
618.59,EAudioMood::Calm,1.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
653.06,EAudioMood::Calm,1.0,0.0,80.0,,,,,
618.59,EAudioMood::Calm,1.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
623.08,EAudioMood::Calm,1.0,0.0,80.0,,,,,
610.15,EAudioMood::Calm,1.0,0.0,80.0,,,,,
804.78,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.86,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
640.86,EAudioMood::Calm,1.0,0.0,60.0,,,,,
600.37,EAudioMood::Calm,1.0,0.0,60.0,,,,,
609.94,EAudioMood::Calm,1.0,0.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1225.7,EAudioMood::Action,1.0,1.0,60.0,,,,,
66.71,EAudioMood::Action,0.0,1.0,60.0,,,,,
1201.2,EAudioMood::Calm,1.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
653.06,EAudioMood::Action,1.0,0.0,60.0,,,,,
527.43,EAudioMood::Action,1.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
638.04,EAudioMood::Action,1.0,0.0,40.0,,,,,
653.96,EAudioMood::Action,1.0,0.0,40.0,,,,,
689.39,EAudioMood::Action,1.0,0.0,40.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
600.11,EAudioMood::Action,1.0,0.0,20.0,,,,,
546.54,EAudioMood::Action,0.0,0.0,20.0,,,,,
669.71,EAudioMood::Action,1.0,0.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
618.87,EAudioMood::Action,1.0,0.0,20.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
640.45,EAudioMood::Calm,1.0,0.0,100.0,,,,,
618.59,EAudioMood::Calm,1.0,0.0,100.0,,,,,
513.86,EAudioMood::Calm,1.0,0.0,100.0,,,,,
613.09,EAudioMood::Calm,1.0,0.0,100.0,,,,,
559.12,EAudioMood::Calm,1.0,0.0,100.0,,,,,
608.52,EAudioMood::Calm,1.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.71,EAudioMood::Calm,1.0,0.0,100.0,,,,,
600.02,EAudioMood::Calm,1.0,0.0,100.0,,,,,
614.82,EAudioMood::Calm,1.0,0.0,100.0,,,,,
616.65,EAudioMood::Calm,1.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.14,EAudioMood::Calm,1.0,0.0,80.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
659.19,EAudioMood::Calm,1.0,0.0,80.0,,,,,
646.34,EAudioMood::Calm,1.0,0.0,80.0,,,,,
603.94,EAudioMood::Calm,1.0,0.0,80.0,,,,,
646.34,EAudioMood::Calm,1.0,0.0,80.0,,,,,
604.07,EAudioMood::Calm,1.0,0.0,60.0,,,,,
696.98,EAudioMood::Calm,1.0,0.0,60.0,,,,,
714.16,EAudioMood::Calm,1.0,0.0,60.0,,,,,
623.08,EAudioMood::Calm,1.0,0.0,60.0,,,,,
606.18,EAudioMood::Calm,1.0,0.0,60.0,,,,,
323.28,EAudioMood::Calm,1.0,0.0,60.0,,,,,
601.64,EAudioMood::Calm,1.0,0.0,60.0,,,,,
609.94,EAudioMood::Calm,1.0,0.0,60.0,,,,,
688.82,EAudioMood::Calm,1.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
537.48,EAudioMood::Calm,0.0,0.0,60.0,,,,,
610.15,EAudioMood::Calm,1.0,0.0,60.0,,,,,
604.07,EAudioMood::Calm,1.0,0.0,60.0,,,,,
601.09,EAudioMood::Calm,1.0,0.0,60.0,,,,,
614.82,EAudioMood::Calm,1.0,0.0,60.0,,,,,
655.85,EAudioMood::Calm,1.0,0.0,60.0,,,,,
443.52,EAudioMood::Calm,0.0,0.0,60.0,,,,,
620.93,EAudioMood::Calm,1.0,0.0,60.0,,,,,
714.16,EAudioMood::Calm,1.0,0.0,60.0,,,,,
673.37,EAudioMood::Calm,1.0,0.0,60.0,,,,,
577.52,EAudioMood::Calm,0.0,0.0,60.0,,,,,
611.69,EAudioMood::Calm,1.0,0.0,60.0,,,,,
602.18,EAudioMood::Calm,1.0,0.0,60.0,,,,,
692.86,EAudioMood::Calm,1.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.11,EAudioMood::Action,1.0,0.0,40.0,,,,,
649.42,EAudioMood::Action,1.0,0.0,40.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
674.51,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1164.64,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1109.8,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1263.5,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1209.4,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1215.16,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1207.61,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1137.36,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1219.47,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1249.35,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1209.55,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1212.86,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.16,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1251.65,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1222.25,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1204.38,EAudioMood::Calm,1.0,0.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1149.42,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1205.77,EAudioMood::Tense,1.0,1.0,60.0,,,,,
705.63,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1256.39,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1200.54,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1251.31,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1256.39,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1201.2,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1227.14,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1205.11,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,40.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,40.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1223.83,EAudioMood::Tense,1.0,1.0,100.0,,,,,
522.95,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1256.39,EAudioMood::Tense,1.0,1.0,100.0,,,,,
630.25,EAudioMood::Tense,1.0,1.0,100.0,,,,,
773.64,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1238.23,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
1043.74,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,80.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1209.4,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1216.66,EAudioMood::Calm,1.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
684.84,EAudioMood::Calm,1.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
640.45,EAudioMood::Calm,1.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
946.44,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1190.5,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1129.34,EAudioMood::Tense,0.0,1.0,80.0,,,,,
786.48,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1229.13,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1087.27,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1222.48,EAudioMood::Tense,1.0,1.0,80.0,,,,,
596.7,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1140.63,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1244.59,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.06,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
409.59,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1240.66,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1206.57,EAudioMood::Tense,1.0,1.0,100.0,,,,,
884.61,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1179.11,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1005.45,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1131.71,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1205.0,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1246.78,EAudioMood::Tense,1.0,1.0,100.0,,,,,
506.9,EAudioMood::Tense,0.0,1.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
804.8,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1205.11,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1258.84,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1117.83,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1224.89,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1266.45,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1240.36,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1236.61,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1137.35,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1261.33,EAudioMood::Tense,1.0,1.0,60.0,,,,,
936.99,EAudioMood::Tense,1.0,1.0,60.0,,,,,
526.15,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1115.45,EAudioMood::Tense,1.0,1.0,60.0,,,,,
466.7,EAudioMood::Calm,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1215.34,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
954.64,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1253.65,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1201.15,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1057.03,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1217.22,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1222.25,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1215.16,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
